country,year,population,gdp,co2,co2_per_capita,coal_co2,gas_co2,methane,nitrous_oxide,oil_co2,primary_energy_consumption
Sweden,1957,7366882.0,94988236000.0,38.847,5.273,11.216,,10.082,5.19,26.421,
Sweden,1958,7414351.0,95457556000.0,42.075,5.675,10.381,,10.487,5.328,30.454,
Sweden,1959,7453562.0,98369106000.0,42.392,5.687,10.039,,10.889,5.466,30.957,
Sweden,1960,7484597.0,104000000000.0,49.171,6.57,10.116,,11.325,5.601,37.666,
Sweden,1961,7519996.0,110000000000.0,48.803,6.49,9.387,,11.808,5.956,37.911,
Sweden,1962,7561517.0,114000000000.0,51.273,6.781,8.679,,11.962,6.082,41.074,
Sweden,1963,7604207.0,120000000000.0,55.313,7.274,8.805,,11.87,6.183,44.877,
Sweden,1964,7661190.0,128000000000.0,60.368,7.88,8.756,,11.793,6.388,49.82,
Sweden,1965,7733011.0,133000000000.0,62.566,8.091,7.867,,11.854,6.536,52.835,392.954
Sweden,1966,7805585.0,136000000000.0,72.517,9.29,7.566,,11.953,6.599,63.095,419.035
Sweden,1967,7866403.0,141000000000.0,68.93,8.763,7.541,,11.995,6.816,59.463,429.217
Sweden,1968,7912123.0,146000000000.0,77.61,9.809,6.617,,12.282,7.034,69.059,458.35
Sweden,1969,7968013.0,153000000000.0,86.385,10.841,6.471,,12.555,7.161,77.959,458.328
Sweden,1970,8042783.0,163000000000.0,92.287,11.475,6.987,,12.163,6.936,83.286,486.529
Sweden,1971,8098104.0,165000000000.0,84.509,10.436,6.317,,11.908,7.266,76.237,495.322
Sweden,1972,8122426.0,168000000000.0,84.703,10.428,5.423,,11.966,7.24,77.358,510.221
Sweden,1973,8137166.0,175000000000.0,87.29,10.727,5.804,,12.356,7.559,79.392,539.842
Sweden,1974,8160636.0,181000000000.0,79.823,9.781,5.782,,12.338,7.51,72.393,499.548
Sweden,1975,8192641.0,185000000000.0,80.76,9.858,7.09,,12.132,7.571,72.115,529.476
Sweden,1976,8222392.0,187000000000.0,88.241,10.732,6.58,,12.109,7.395,80.227,562.746
Sweden,1977,8251699.0,184000000000.0,85.74,10.391,5.375,,12.025,7.377,79.054,555.369
Sweden,1978,8275793.0,187000000000.0,79.477,9.603,5.672,,12.156,7.494,72.624,645.843
Sweden,1979,8293749.0,195000000000.0,84.869,10.233,6.877,,12.325,7.502,76.79,681.112
Sweden,1980,8310470.0,198000000000.0,71.714,8.629,6.408,,12.389,7.294,64.073,641.029
Sweden,1981,8320460.0,198000000000.0,69.389,8.34,5.463,0.0,12.393,7.233,62.757,636.087
Sweden,1982,8325179.0,200000000000.0,62.257,7.478,6.731,0.0,12.251,7.15,54.363,604.897
Sweden,1983,8328915.0,203000000000.0,58.268,6.996,7.848,0.0,12.27,7.271,49.284,601.358
Sweden,1984,8336482.0,211000000000.0,57.308,6.874,9.739,0.0,12.356,7.383,46.357,636.668
Sweden,1985,8350249.0,215000000000.0,62.364,7.469,11.743,0.158,12.264,7.239,49.383,691.626
Sweden,1986,8369681.0,220000000000.0,62.01,7.409,11.769,0.414,11.978,6.851,48.782,716.907
Sweden,1987,8397651.0,227000000000.0,59.695,7.109,11.186,0.553,11.833,6.66,46.808,701.871
Sweden,1988,8436358.0,232000000000.0,57.425,6.807,11.058,0.711,11.857,6.373,44.507,685.929
Sweden,1989,8492821.0,237000000000.0,55.521,6.537,10.797,0.949,11.904,6.44,42.529,670.826
Sweden,1990,8558571.0,240000000000.0,57.417,6.709,11.759,1.589,12.272,6.516,41.886,644.207
Sweden,1991,8616955.0,238000000000.0,57.664,6.692,11.845,1.717,11.928,6.316,42.145,642.135
Sweden,1992,8667576.0,236000000000.0,57.51,6.635,11.1,1.995,11.874,6.407,42.541,652.992
Sweden,1993,8718038.0,232000000000.0,57.517,6.597,11.046,2.067,12.023,6.678,42.452,647.156
Sweden,1994,8780190.0,242000000000.0,59.997,6.833,11.233,2.029,11.996,6.826,44.718,649.779
Sweden,1995,8826298.0,252000000000.0,59.487,6.74,11.221,2.063,11.673,6.574,44.007,666.649
Sweden,1996,8840330.0,256000000000.0,63.349,7.166,12.384,2.226,11.342,6.932,46.605,650.224
Sweden,1997,8845525.0,264000000000.0,58.355,6.597,10.78,2.255,12.111,6.654,43.256,673.384
Sweden,1998,8850606.0,276000000000.0,58.767,6.64,11.104,2.231,11.098,6.567,43.277,705.514
Sweden,1999,8857691.0,290000000000.0,55.937,6.315,10.043,2.174,11.24,6.419,41.542,690.032
Sweden,2000,8872099.0,303000000000.0,54.892,6.187,10.104,2.082,10.953,6.508,40.406,651.783
Sweden,2001,8896018.0,308000000000.0,55.782,6.27,10.944,2.4,10.946,6.101,40.116,695.756
Sweden,2002,8925045.0,317000000000.0,56.634,6.345,11.422,2.444,11.161,6.248,40.439,649.472
Sweden,2003,8958434.0,326000000000.0,57.221,6.387,11.545,2.269,11.217,6.232,41.14,609.237
Sweden,2004,8993805.0,342000000000.0,56.428,6.274,11.811,2.198,11.538,6.212,40.088,664.597
Sweden,2005,9029771.0,354000000000.0,53.787,5.957,10.949,1.869,9.793,6.06,38.542,673.01
Sweden,2006,9080628.0,372000000000.0,53.651,5.908,10.681,2.056,9.902,5.991,37.987,630.143
Sweden,2007,9148280.0,388000000000.0,52.879,5.78,10.765,2.165,9.603,6.018,37.014,641.107
Sweden,2008,9219903.0,389000000000.0,50.765,5.506,10.334,1.893,9.334,6.17,35.579,638.565
Sweden,2009,9298738.0,373000000000.0,47.143,5.07,7.365,2.487,9.263,5.883,34.615,579.813
Sweden,2010,9378234.0,400000000000.0,53.029,5.654,10.311,3.434,8.888,6.163,36.433,621.735
Sweden,2011,9449263.0,398000000000.0,49.114,5.198,9.467,2.721,8.887,6.151,34.027,612.016
Sweden,2012,9519477.0,395000000000.0,46.607,4.896,8.637,2.359,8.814,6.019,32.626,645.245
Sweden,2013,9600620.0,400000000000.0,45.106,4.698,8.736,2.362,8.523,6.065,31.245,603.543
Sweden,2014,9696438.0,411000000000.0,43.385,4.474,8.284,2.058,8.22,6.165,30.292,600.777
Sweden,2015,9799483.0,429000000000.0,43.31,4.42,8.016,1.97,8.035,6.214,30.38,622.062
Sweden,2016,9923281.0,438000000000.0,43.308,4.364,8.021,2.267,8.028,6.174,30.237,609.401
Sweden,2017,10057864.0,449000000000.0,42.355,4.211,8.307,1.816,8.096,6.317,29.316,631.343
Sweden,2018,10175400.0,458000000000.0,41.856,4.113,8.087,1.889,8.039,6.169,28.894,609.195
Sweden,2019,10279120.0,467000000000.0,40.772,3.967,8.108,1.777,7.938,6.314,28.464,625.819
Sweden,2020,10353682.0,457000000000.0,36.622,3.537,6.641,1.446,7.964,6.506,26.282,600.279
Sweden,2021,10416134.0,481000000000.0,38.568,3.703,6.984,1.9,7.942,6.362,27.891,633.68
Sweden,2022,10487335.0,494000000000.0,36.342,3.465,6.54,1.163,7.94,6.247,25.627,621.681
Sweden,2023,10551493.0,,36.709,3.479,6.508,1.388,7.923,6.057,25.949,599.356
Sweden,2024,10606993.0,,38.097,3.592,6.546,1.503,7.925,6.066,27.149,610.004
Taiwan,1925,3987618.0,7930032000.0,4.488,1.126,4.444,0.044,2.451,0.626,0.0,
Taiwan,1926,4078400.0,8089560000.0,4.752,1.165,4.752,0.0,2.531,0.638,0.0,
Taiwan,1927,4173398.0,8121208000.0,4.928,1.181,4.928,0.0,2.591,0.65,0.0,
Taiwan,1928,4270016.0,8374220000.0,4.203,0.984,4.203,0.0,2.497,0.663,0.0,
Taiwan,1929,4375389.0,8834067000.0,4.192,0.958,4.06,0.132,2.505,0.676,0.0,
Taiwan,1930,4490164.0,9221823000.0,4.243,0.945,4.243,0.0,2.563,0.69,0.0,
Taiwan,1931,4611423.0,9353948000.0,3.774,0.818,3.774,0.0,2.53,0.704,0.0,
Taiwan,1932,4734952.0,9929196000.0,3.594,0.759,3.594,0.0,2.547,0.719,0.0,
Taiwan,1933,4860102.0,9651924000.0,4.195,0.863,4.067,0.128,2.679,0.735,0.0,
Taiwan,1934,4985901.0,10186756000.0,4.173,0.837,4.034,0.139,2.722,0.752,0.0,
Taiwan,1935,5112023.0,11233251000.0,4.364,0.854,4.236,0.128,2.803,0.769,0.0,
Taiwan,1936,5242361.0,11897062000.0,4.734,0.903,4.628,0.106,2.95,0.788,0.0,
Taiwan,1937,5379507.0,12015584000.0,5.251,0.976,5.181,0.059,3.125,0.807,0.011,
Taiwan,1938,5521193.0,12741840000.0,5.899,1.068,5.833,0.055,3.32,0.827,0.011,
Taiwan,1939,5669363.0,12496000000.0,7.181,1.267,6.947,0.22,3.6,0.848,0.015,
Taiwan,1940,5826611.0,11627304000.0,7.768,1.333,7.537,0.216,3.787,0.871,0.015,
Taiwan,1941,5994558.0,,7.935,1.324,7.658,0.158,3.988,0.904,0.015,
Taiwan,1942,6163154.0,,6.418,1.041,6.133,0.161,3.915,0.955,0.011,
Taiwan,1943,6278902.0,,6.425,1.023,6.163,0.099,4.113,1.022,0.011,
Taiwan,1944,6341801.0,,4.63,0.73,4.386,0.114,4.007,1.099,0.011,
Taiwan,1945,6354446.0,,2.187,0.344,2.11,0.07,3.801,1.184,0.007,
Taiwan,1946,6298031.0,,2.862,0.454,2.781,0.073,4.105,1.272,0.007,
Taiwan,1947,6351203.0,,3.619,0.57,3.47,0.044,4.413,1.359,0.011,
Taiwan,1948,6589183.0,,4.539,0.689,4.375,0.037,4.765,1.443,0.011,
Taiwan,1949,7119288.0,,4.473,0.628,4.28,0.037,4.945,1.519,0.011,
Taiwan,1950,7596535.0,10885760000.0,3.784,0.498,3.154,0.07,4.955,1.583,0.396,
Taiwan,1951,7862806.0,11757523000.0,4.908,0.624,3.855,0.051,5.274,1.643,0.81,
Taiwan,1952,8148997.0,13162809000.0,6.392,0.784,5.345,0.048,5.726,1.709,0.777,
Taiwan,1953,8451375.0,14387328000.0,6.472,0.766,5.155,0.033,5.893,1.778,1.026,
Taiwan,1954,8767773.0,15758875000.0,6.487,0.74,4.753,0.048,6.034,1.852,1.421,
Taiwan,1955,9104136.0,17039840000.0,7.197,0.791,5.511,0.051,6.383,1.928,1.345,
Taiwan,1956,9465707.0,17990766000.0,7.685,0.812,5.64,0.055,6.64,2.006,1.699,
Taiwan,1957,9850527.0,19295014000.0,8.183,0.831,6.229,0.059,6.985,2.085,1.598,
Taiwan,1958,10246160.0,20601120000.0,9.57,0.934,7.01,0.051,7.39,2.165,2.007,
Taiwan,1959,10644179.0,22171224000.0,10.991,1.033,8.108,0.048,7.863,2.245,2.308,
Taiwan,1960,11046263.0,23427177000.0,11.874,1.075,8.9,0.048,8.286,2.323,2.341,
Taiwan,1961,11453506.0,25031580000.0,12.529,1.094,9.242,0.07,8.263,2.357,2.472,
Taiwan,1962,11866670.0,27016490000.0,14.165,1.194,10.464,0.07,8.568,2.392,2.708,
Taiwan,1963,12285726.0,29553537000.0,15.109,1.23,11.032,0.095,8.658,2.411,2.873,
Taiwan,1964,12706682.0,33142260000.0,16.907,1.331,12.201,0.304,8.704,2.436,3.239,
Taiwan,1965,13124808.0,36829910000.0,17.845,1.36,11.674,0.564,8.676,2.48,4.4,70.358
Taiwan,1966,13537706.0,40129560000.0,19.462,1.438,11.372,0.814,8.76,2.541,5.739,75.376
Taiwan,1967,13901473.0,44418000000.0,21.97,1.58,11.791,0.967,8.885,2.588,7.489,82.268
Taiwan,1968,14215584.0,48490312000.0,24.141,1.698,11.913,1.345,8.901,2.62,8.909,94.508
Taiwan,1969,14523608.0,52824000000.0,26.291,1.81,11.224,1.689,8.759,2.648,11.356,98.923
Taiwan,1970,14815755.0,58767408000.0,28.734,1.939,10.628,1.722,8.798,2.685,14.258,107.678
Taiwan,1971,15121137.0,66433140000.0,31.475,2.082,9.475,2.03,8.762,2.676,17.477,135.221
Taiwan,1972,15450618.0,75263616000.0,35.872,2.322,9.636,2.341,8.744,2.761,20.995,144.47
Taiwan,1973,15772691.0,84935184000.0,40.245,2.552,8.508,2.704,8.64,2.891,26.022,168.834
Taiwan,1974,16082315.0,85927160000.0,39.31,2.444,7.951,2.84,8.805,2.912,25.472,161.683
Taiwan,1975,16365267.0,90166454000.0,43.454,2.655,8.046,2.818,8.945,2.968,29.235,178.12
Taiwan,1976,16671501.0,103000000000.0,56.1,3.365,7.907,3.382,9.343,3.151,40.487,216.885
Taiwan,1977,17020095.0,113000000000.0,61.13,3.592,8.098,3.525,9.376,3.347,44.403,238.004
Taiwan,1978,17373729.0,129000000000.0,71.028,4.088,9.453,3.499,9.428,3.532,52.417,281.166
Taiwan,1979,17735789.0,139000000000.0,75.766,4.272,11.824,3.389,9.381,3.586,54.682,298.47
Taiwan,1980,18086521.0,149000000000.0,83.515,4.618,14.759,3.448,9.313,3.474,58.371,314.67
Taiwan,1981,18412829.0,158000000000.0,75.052,4.076,13.479,2.946,9.389,3.361,51.554,294.67
Taiwan,1982,18723986.0,164000000000.0,70.035,3.74,16.057,1.494,9.523,3.362,45.511,327.649
Taiwan,1983,19022629.0,178000000000.0,76.553,4.024,21.673,1.496,9.645,3.549,45.748,363.937
Taiwan,1984,19306762.0,197000000000.0,77.606,4.02,25.136,1.614,9.685,3.704,43.542,379.65
Taiwan,1985,19571695.0,206000000000.0,76.449,3.906,26.633,1.545,9.786,3.697,40.898,397.343
Taiwan,1986,19805981.0,230000000000.0,86.162,4.35,32.43,1.421,9.784,3.718,44.736,432.425
Taiwan,1987,20015820.0,268000000000.0,90.519,4.522,35.034,1.456,9.811,3.811,46.045,468.093
Taiwan,1988,20223658.0,280000000000.0,106.38,5.26,40.614,1.594,9.861,4.015,55.367,517.021
Taiwan,1989,20418913.0,303000000000.0,115.01,5.633,41.888,1.754,9.899,4.128,62.162,548.298
Taiwan,1990,20594907.0,320000000000.0,124.258,6.033,42.935,3.06,10.491,4.202,67.581,584.232
Taiwan,1991,20781752.0,345000000000.0,133.631,6.43,46.533,5.44,10.591,4.411,70.96,617.29
Taiwan,1992,20982088.0,373000000000.0,142.432,6.788,53.93,5.523,10.733,4.59,71.124,655.841
Taiwan,1993,21174678.0,397000000000.0,154.046,7.275,59.317,5.256,10.703,4.731,75.594,693.913
Taiwan,1994,21357145.0,425000000000.0,161.564,7.565,62.47,7.251,10.775,4.875,78.584,736.462
Taiwan,1995,21534497.0,452000000000.0,170.064,7.897,65.445,7.76,11.103,4.989,84.093,782.521
Taiwan,1996,21709270.0,478000000000.0,178.059,8.202,73.952,8.159,11.133,4.898,83.303,814.729
Taiwan,1997,21885332.0,505000000000.0,190.782,8.717,83.914,9.36,11.303,5.028,84.115,862.253
Taiwan,1998,22049226.0,524000000000.0,200.546,9.095,90.347,11.809,11.415,4.972,86.825,912.751
Taiwan,1999,22203788.0,558000000000.0,208.023,9.369,94.085,11.846,11.523,4.976,91.347,955.304
Taiwan,2000,22332873.0,591000000000.0,226.934,10.161,110.895,13.411,11.717,5.174,92.142,1021.106
Taiwan,2001,22446254.0,582000000000.0,231.431,10.31,118.133,15.141,12.717,5.512,88.183,1053.746
Taiwan,2002,22566898.0,613000000000.0,238.567,10.572,125.727,16.931,12.645,5.811,85.26,1095.925
Taiwan,2003,22664130.0,636000000000.0,249.129,10.992,135.62,17.867,12.865,5.547,85.301,1145.434
Taiwan,2004,22745432.0,675000000000.0,259.367,11.403,141.041,20.875,13.157,5.556,86.759,1193.288
Taiwan,2005,22824932.0,709000000000.0,266.888,11.693,145.935,21.88,13.454,5.377,87.816,1208.752
Taiwan,2006,22914644.0,746000000000.0,276.552,12.069,153.557,23.031,13.504,5.918,88.935,1241.097
Taiwan,2007,23006921.0,792000000000.0,280.08,12.174,160.562,24.981,14.444,5.938,84.166,1292.834
Taiwan,2008,23086238.0,794000000000.0,266.975,11.564,154.853,26.853,13.838,5.546,75.889,1244.95
Taiwan,2009,23164353.0,779000000000.0,253.028,10.923,147.445,26.14,14.319,5.358,70.98,1208.296
Taiwan,2010,23224049.0,859000000000.0,270.718,11.657,157.049,32.653,14.517,5.701,72.398,1294.536
Taiwan,2011,23273078.0,889000000000.0,276.771,11.892,162.701,35.839,14.227,5.566,68.657,1290.155
Taiwan,2012,23345963.0,908000000000.0,273.282,11.706,160.364,37.726,14.43,5.66,65.86,1279.385
Taiwan,2013,23416870.0,931000000000.0,274.576,11.726,163.101,37.48,14.888,5.495,64.128,1304.708
Taiwan,2014,23472811.0,975000000000.0,276.959,11.799,164.219,39.636,15.108,5.395,64.377,1333.887
Taiwan,2015,23529260.0,989000000000.0,276.264,11.741,160.696,42.933,15.119,5.368,64.288,1332.951
Taiwan,2016,23586140.0,1010000000000.0,280.197,11.88,161.76,44.596,15.349,5.463,66.724,1339.758
Taiwan,2017,23632950.0,1040000000000.0,285.736,12.091,164.346,49.07,15.277,5.624,66.051,1340.768
Taiwan,2018,23659308.0,1070000000000.0,284.151,12.01,165.841,49.783,15.542,5.702,62.118,1354.551
Taiwan,2019,23674137.0,1110000000000.0,274.704,11.604,161.552,48.715,15.616,5.773,57.936,1328.146
Taiwan,2020,23663461.0,1140000000000.0,272.464,11.514,156.384,54.412,15.403,6.037,55.162,1289.167
Taiwan,2021,23558330.0,1220000000000.0,283.821,12.048,167.94,59.21,15.707,6.064,49.903,1370.345
Taiwan,2022,23420107.0,1250000000000.0,273.989,11.699,154.672,59.999,15.644,5.578,52.858,1316.818
Taiwan,2023,23317145.0,,267.127,11.456,147.375,59.617,15.36,5.716,54.125,1256.377
Taiwan,2024,23213964.0,,262.345,11.301,141.109,63.85,15.465,5.727,51.598,1253.847
Thailand,1925,11180768.0,,,,,,17.699,2.031,,
Thailand,1926,11446014.0,,,,,,18.154,2.083,,
Thailand,1927,11717554.0,,,,,,18.611,2.132,,
Thailand,1928,11995535.0,,,,,,19.083,2.178,,
Thailand,1929,12277582.0,15241312000.0,,,,,19.519,2.22,,
Thailand,1930,12563733.0,,,,,,19.951,2.258,,
Thailand,1931,12854026.0,,0.029,0.002,,,20.495,2.294,,
Thailand,1932,13148501.0,,0.025,0.002,,,21.042,2.331,,
Thailand,1933,13447194.0,,0.022,0.002,,,21.58,2.368,,
Thailand,1934,13752673.0,,0.025,0.002,,,22.119,2.404,,
Thailand,1935,14065091.0,,0.025,0.002,,,22.661,2.437,,
Thailand,1936,14384607.0,,0.029,0.002,,,23.364,2.468,,
Thailand,1937,14711381.0,,0.036,0.002,,,24.078,2.495,,
Thailand,1938,15045578.0,19728660000.0,0.04,0.003,,,24.774,2.516,,
Thailand,1939,15397519.0,,0.047,0.003,,,25.479,2.531,,
Thailand,1940,15767871.0,,0.058,0.004,,,26.19,2.539,,
Thailand,1941,16157322.0,,0.058,0.004,,,27.076,2.634,,
Thailand,1942,16566584.0,,,,,,27.971,2.883,,
Thailand,1943,16996390.0,,0.033,0.002,,,28.915,3.248,,
Thailand,1944,17437347.0,,0.015,0.001,,,29.871,3.691,,
Thailand,1945,17889744.0,,,,,,30.822,4.174,,
Thailand,1946,18353879.0,,,,,,31.786,4.657,,
Thailand,1947,18830055.0,,0.029,0.002,,,32.764,5.102,,
Thailand,1948,19318585.0,,0.04,0.002,,,33.747,5.471,,
Thailand,1949,19845178.0,,0.062,0.003,,,34.743,5.726,,
Thailand,1950,20428401.0,26094200835.0,0.956,0.047,0.044,0.0,35.96,5.827,0.828,
Thailand,1951,20965188.0,27943960880.0,1.091,0.052,0.048,0.0,37.191,5.849,0.89,
Thailand,1952,21527583.0,29485822246.0,1.278,0.059,0.055,0.0,38.475,5.891,1.1,
Thailand,1953,22109323.0,32726595722.0,1.644,0.074,0.099,0.0,39.82,5.949,1.403,
Thailand,1954,22713340.0,32462198666.0,2.05,0.09,0.206,0.0,41.23,6.02,1.655,
Thailand,1955,23343179.0,35317682507.0,2.373,0.102,0.132,0.0,42.711,6.1,2.052,
Thailand,1956,23997266.0,35930311371.0,2.618,0.109,0.117,0.0,44.255,6.185,2.305,
Thailand,1957,24674831.0,36335822972.0,2.922,0.118,0.143,0.0,45.859,6.273,2.579,
Thailand,1958,25367008.0,37656810974.0,3.017,0.119,0.143,0.0,47.522,6.359,2.649,
Thailand,1959,26088018.0,42160909898.0,3.321,0.127,0.147,0.0,49.254,6.44,2.924,
Thailand,1960,26851751.0,47266904500.0,3.709,0.138,0.147,0.0,51.055,6.513,3.301,
Thailand,1961,27650335.0,49743295767.0,4.141,0.15,0.121,0.001,50.743,6.666,3.62,
Thailand,1962,28481048.0,53581278962.0,5.029,0.177,0.15,0.002,53.255,6.906,4.4,
Thailand,1963,29342315.0,57963800013.0,5.564,0.19,0.15,0.003,53.552,7.062,4.921,
Thailand,1964,30232136.0,61933270931.0,7.474,0.247,0.117,0.004,53.436,7.159,6.83,
Thailand,1965,31149337.0,66849225205.0,7.445,0.239,0.146,0.005,53.99,7.311,6.676,30.707
Thailand,1966,32086073.0,74363569972.0,9.471,0.295,0.194,0.006,59.509,7.801,8.537,36.594
Thailand,1967,33037797.0,80603448250.0,12.157,0.368,0.374,0.007,56.116,7.881,10.919,41.678
Thailand,1968,34002562.0,87150752500.0,17.083,0.502,0.348,0.008,59.265,8.172,15.557,53.472
Thailand,1969,34973784.0,94018298125.0,14.549,0.416,0.392,0.009,61.486,8.47,12.96,56.474
Thailand,1970,35954411.0,100000000000.0,15.362,0.427,0.462,0.01,60.804,8.881,13.593,67.274
Thailand,1971,36937392.0,105000000000.0,19.213,0.52,0.528,0.011,61.344,8.713,17.319,74.517
Thailand,1972,37933932.0,109000000000.0,21.771,0.574,0.414,0.012,60.015,8.574,19.723,90.427
Thailand,1973,38947791.0,120000000000.0,24.357,0.625,0.443,0.013,64.523,8.97,22.145,95.888
Thailand,1974,39952896.0,126000000000.0,24.116,0.604,0.612,0.013,63.013,8.914,21.662,99.765
Thailand,1975,40939999.0,132000000000.0,24.254,0.592,0.63,0.018,68.411,9.181,21.776,110.117
Thailand,1976,41896511.0,144000000000.0,28.564,0.682,0.736,0.009,68.779,9.776,25.795,116.284
Thailand,1977,42843973.0,158000000000.0,31.878,0.744,0.63,0.008,71.865,10.019,28.957,127.923
Thailand,1978,43788976.0,174000000000.0,34.76,0.794,0.795,0.019,74.008,10.511,31.709,136.443
Thailand,1979,44718436.0,183000000000.0,36.396,0.814,1.539,0.033,72.853,10.269,32.547,145.007
Thailand,1980,45650031.0,191000000000.0,39.751,0.871,1.729,0.033,74.418,10.038,35.713,145.361
Thailand,1981,46575851.0,203000000000.0,37.541,0.806,1.847,0.578,75.636,10.722,32.489,146.198
Thailand,1982,47494577.0,214000000000.0,37.357,0.787,2.576,2.493,75.664,11.346,29.562,149.822
Thailand,1983,48423309.0,226000000000.0,41.785,0.863,2.451,2.984,76.58,12.176,33.402,164.249
Thailand,1984,49351711.0,239000000000.0,45.155,0.915,2.781,4.478,77.463,12.205,34.607,182.116
Thailand,1985,50270754.0,250000000000.0,47.865,0.952,5.98,5.753,79.963,12.454,33.027,190.292
Thailand,1986,51177832.0,263000000000.0,48.97,0.957,6.108,5.61,78.69,12.958,34.203,202.471
Thailand,1987,52074109.0,289000000000.0,53.814,1.033,9.54,8.393,79.52,13.103,32.152,231.109
Thailand,1988,52969595.0,327000000000.0,60.732,1.147,9.824,10.017,83.701,13.872,36.609,260.108
Thailand,1989,53848955.0,367000000000.0,71.696,1.331,11.964,10.339,86.026,14.514,43.91,300.998
Thailand,1990,54738329.0,408000000000.0,86.563,1.581,16.594,10.28,82.828,15.133,53.221,353.898
Thailand,1991,55637436.0,438000000000.0,95.045,1.708,19.425,13.129,86.944,15.719,56.495,390.453
Thailand,1992,56528832.0,473000000000.0,105.513,1.867,20.79,14.074,87.181,16.495,62.417,427.205
Thailand,1993,57408198.0,510000000000.0,121.855,2.123,23.109,16.01,85.665,17.606,70.672,484.76
Thailand,1994,58260855.0,545000000000.0,136.87,2.349,26.664,18.252,85.307,17.768,78.419,544.837
Thailand,1995,59098231.0,584000000000.0,153.65,2.6,30.339,18.956,83.455,17.338,88.777,615.065
Thailand,1996,59920059.0,611000000000.0,173.566,2.897,36.777,22.27,82.604,17.811,96.915,695.961
Thailand,1997,60724588.0,589000000000.0,181.203,2.984,38.024,28.148,84.684,17.631,95.44,732.639
Thailand,1998,61522632.0,539000000000.0,159.704,2.596,30.637,30.146,81.309,17.372,85.415,675.039
Thailand,1999,62299039.0,558000000000.0,167.235,2.684,32.373,33.856,83.149,18.095,84.654,715.286
Thailand,2000,63007815.0,579000000000.0,167.352,2.656,33.1,39.32,82.667,17.217,79.347,741.691
Thailand,2001,63651137.0,596000000000.0,172.267,2.706,36.81,42.534,84.285,17.698,75.165,782.208
Thailand,2002,64266433.0,630000000000.0,184.665,2.873,39.244,46.469,83.555,18.56,78.938,847.941
Thailand,2003,64868164.0,673000000000.0,191.088,2.946,39.903,49.47,87.695,20.176,83.86,911.69
Thailand,2004,65452049.0,712000000000.0,207.331,3.168,44.763,52.102,89.596,20.47,91.753,989.731
Thailand,2005,66017415.0,739000000000.0,214.325,3.246,48.333,54.462,92.053,19.792,90.839,1021.117
Thailand,2006,66567685.0,773000000000.0,215.825,3.242,51.313,55.579,93.174,19.97,87.308,1042.998
Thailand,2007,67102388.0,812000000000.0,224.083,3.339,57.803,59.253,97.886,22.443,84.633,1078.653
Thailand,2008,67619835.0,822000000000.0,224.249,3.316,62.251,63.7,98.921,21.742,78.484,1078.545
Thailand,2009,68121077.0,813000000000.0,228.836,3.359,62.403,67.513,101.885,23.68,79.822,1108.913
Thailand,2010,68579443.0,870000000000.0,241.019,3.514,64.008,77.345,107.371,24.737,80.785,1179.445
Thailand,2011,69007212.0,874000000000.0,244.878,3.549,65.35,76.017,106.081,24.61,84.609,1212.482
Thailand,2012,69436091.0,937000000000.0,262.348,3.778,68.155,83.615,106.888,24.787,90.833,1292.871
Thailand,2013,69845112.0,962000000000.0,263.754,3.776,67.149,85.504,105.641,25.028,91.381,1312.864
Thailand,2014,70216362.0,972000000000.0,272.488,3.881,73.794,87.093,100.16,23.905,91.137,1357.17
Thailand,2015,70540787.0,1000000000000.0,277.099,3.928,72.142,88.912,96.053,21.845,95.218,1377.446
Thailand,2016,70859835.0,1040000000000.0,284.045,4.009,73.6,87.759,97.366,23.263,98.924,1405.572
Thailand,2017,71160183.0,1080000000000.0,283.348,3.982,73.824,85.289,96.405,24.498,101.146,1432.683
Thailand,2018,71376081.0,1130000000000.0,288.305,4.039,78.564,84.332,93.232,22.803,102.33,1478.376
Thailand,2019,71522264.0,1150000000000.0,281.877,3.941,70.06,85.27,89.534,21.914,103.652,1479.745
Thailand,2020,71641484.0,1080000000000.0,271.923,3.796,74.799,78.28,92.627,22.769,96.312,1379.634
Thailand,2021,71727338.0,1100000000000.0,267.142,3.724,76.648,77.923,93.565,21.955,90.92,1386.818
Thailand,2022,71735321.0,1120000000000.0,272.573,3.8,69.809,75.532,94.947,20.634,105.828,1387.88
Thailand,2023,71702436.0,,264.734,3.692,59.327,81.421,93.381,20.493,104.343,1388.184
Thailand,2024,71668010.0,,267.76,3.736,60.216,84.088,95.815,20.06,105.336,1420.819
Trinidad and Tobago,1925,406973.0,,1.946,4.781,0.0,0.128,0.57,0.529,1.817,
Trinidad and Tobago,1926,408616.0,,1.96,4.797,0.0,0.0,0.54,0.535,1.96,
Trinidad and Tobago,1927,410267.0,,2.099,5.117,0.0,0.0,0.557,0.542,2.099,
Trinidad and Tobago,1928,411924.0,,3.232,7.845,0.0,0.0,0.575,0.548,3.232,
Trinidad and Tobago,1929,414604.0,,3.594,8.669,0.0,0.256,0.69,0.555,3.338,
Trinidad and Tobago,1930,418330.0,,3.646,8.715,0.0,0.0,0.611,0.562,3.646,
Trinidad and Tobago,1931,423120.0,,3.074,7.265,0.0,0.0,0.634,0.569,3.074,
Trinidad and Tobago,1932,428997.0,,3.254,7.584,0.0,0.0,0.655,0.576,3.254,
