country,year,population,gdp,co2,co2_per_capita,coal_co2,gas_co2,methane,nitrous_oxide,oil_co2,primary_energy_consumption
Colombia,2003,40937426.0,358000000000.0,57.033,1.393,10.311,12.682,75.64,18.988,29.647,322.863
Colombia,2004,41543177.0,377000000000.0,54.324,1.308,7.075,13.348,75.899,19.331,29.525,339.531
Colombia,2005,42128978.0,394000000000.0,60.256,1.43,10.215,14.007,76.42,18.68,30.93,334.302
Colombia,2006,42691081.0,420000000000.0,62.466,1.463,9.332,14.033,77.042,18.758,33.969,385.987
Colombia,2007,43235374.0,449000000000.0,60.67,1.403,8.031,14.033,79.126,20.145,33.02,392.271
Colombia,2008,43758805.0,464000000000.0,66.982,1.531,10.747,17.518,80.041,19.528,33.441,408.48
Colombia,2009,44271543.0,471000000000.0,71.771,1.621,11.084,20.097,81.006,19.284,35.739,403.782
Colombia,2010,44777325.0,490000000000.0,75.431,1.685,12.607,21.987,83.629,19.955,35.697,424.601
Colombia,2011,45259614.0,521000000000.0,75.191,1.661,12.725,21.05,82.241,19.308,35.339,443.797
Colombia,2012,45715807.0,542000000000.0,78.675,1.721,10.326,22.901,80.107,18.415,38.917,471.933
Colombia,2013,46151583.0,570000000000.0,86.445,1.873,16.264,22.339,80.192,17.903,41.509,485.04
Colombia,2014,46565426.0,595000000000.0,92.042,1.977,16.458,23.907,80.08,18.637,45.216,510.586
Colombia,2015,46969938.0,613000000000.0,91.027,1.938,17.602,24.406,78.506,18.066,42.891,504.402
Colombia,2016,47437513.0,626000000000.0,91.583,1.931,17.994,22.896,80.052,18.453,45.459,548.829
Colombia,2017,48131076.0,634000000000.0,83.459,1.734,12.655,22.783,82.186,19.356,42.872,555.225
Colombia,2018,49024463.0,650000000000.0,90.811,1.852,11.219,23.53,85.284,20.448,50.695,571.28
Colombia,2019,49907987.0,671000000000.0,98.962,1.983,23.79,24.223,87.833,20.96,45.58,573.736
Colombia,2020,50629997.0,622000000000.0,92.305,1.823,20.343,23.952,86.613,21.845,43.224,517.813
Colombia,2021,51188174.0,691000000000.0,103.734,2.027,19.742,21.76,88.907,22.595,56.821,565.815
Colombia,2022,51737944.0,743000000000.0,89.437,1.729,17.894,21.54,89.58,22.607,44.467,627.227
Croatia,1990,4835067.0,58374079130.0,22.885,4.733,2.982,4.873,4.601,3.128,13.149,100.82
Croatia,1991,4825159.0,46751295520.0,16.999,3.523,1.911,4.082,4.397,2.636,9.568,83.79
Croatia,1992,4782235.0,41906545003.0,16.379,3.425,1.492,4.312,4.079,2.81,9.056,80.523
Croatia,1993,4729734.0,39138894948.0,16.811,3.554,1.209,4.732,3.999,2.336,9.288,84.006
Croatia,1994,4675517.0,42079800726.0,16.055,3.434,0.804,4.392,3.841,2.371,9.2,84.863
Croatia,1995,4619362.0,45617097590.0,16.814,3.64,0.858,3.844,3.744,2.313,10.537,87.85
Croatia,1996,4562290.0,48751845543.0,17.338,3.8,0.682,4.313,3.679,2.305,10.706,94.241
Croatia,1997,4504627.0,52770093719.0,18.569,4.122,1.069,4.546,3.6,2.636,11.241,93.359
Croatia,1998,4445669.0,54840833756.0,19.04,4.283,1.018,4.301,3.488,2.154,12.025,98.731
Croatia,1999,4385823.0,55058853604.0,20.082,4.579,0.891,4.471,3.568,2.257,12.785,102.114
Croatia,2000,4326105.0,57398794775.0,19.653,4.543,1.795,4.562,3.447,2.416,11.151,96.55
Croatia,2001,4301079.0,57633269426.0,20.776,4.83,1.907,4.851,3.547,2.229,11.605,101.516
Croatia,2002,4305783.0,61317061359.0,21.916,5.09,2.318,5.025,3.53,2.391,12.147,101.622
Croatia,2003,4306683.0,65731224853.0,23.226,5.393,2.6,4.905,3.68,2.299,13.34,106.32
Croatia,2004,4310050.0,69483828958.0,22.853,5.302,2.77,5.256,4.035,2.622,12.3,110.541
Croatia,2005,4313946.0,73522772944.0,23.296,5.4,2.747,5.116,3.829,2.477,12.851,109.285
Croatia,2006,4315802.0,78256427771.0,23.496,5.444,2.555,5.06,4.0,2.87,13.159,107.95
Croatia,2007,4315959.0,83591431787.0,24.802,5.747,2.777,5.871,4.194,3.032,13.442,108.455
Croatia,2008,4314635.0,86620961215.0,23.516,5.45,2.849,5.693,4.039,3.353,12.447,107.864
Croatia,2009,4310537.0,81451695571.0,21.752,5.046,2.029,5.256,4.194,2.247,12.426,106.489
Croatia,2010,4301150.0,81303793822.0,20.978,4.877,2.738,5.712,4.002,2.525,10.561,108.264
Croatia,2011,4280827.0,82302805353.0,20.615,4.816,2.794,5.564,4.08,2.635,10.42,94.448
Croatia,2012,4259233.0,80383800465.0,19.05,4.473,2.484,5.195,3.881,2.324,9.71,87.595
Croatia,2013,4242403.0,80064089923.0,18.401,4.337,2.678,4.912,3.843,2.168,9.073,96.073
Croatia,2014,4219485.0,79720242860.0,17.65,4.183,2.57,4.305,3.793,2.16,8.96,96.009
Croatia,2015,4183732.0,81731110395.0,17.794,4.253,2.376,4.461,3.928,2.337,9.389,91.02
Croatia,2016,4136438.0,84640158587.0,18.079,4.371,2.561,4.729,3.993,2.224,9.34,94.731
Croatia,2017,4079198.0,87528490789.0,18.713,4.587,1.551,5.432,3.989,2.359,9.982,94.783
Croatia,2018,4024868.0,89979865983.0,17.695,4.396,1.449,5.042,3.789,2.364,9.556,98.16
Croatia,2019,3986338.0,93057982684.0,17.82,4.47,1.678,5.243,3.708,2.361,9.286,95.813
Croatia,2020,3953956.0,85073361985.0,16.87,4.267,1.424,5.521,3.575,2.423,8.271,91.378
Croatia,2021,3924607.0,96194363488.0,17.403,4.434,1.652,5.351,3.489,2.372,8.725,98.312
Croatia,2022,3907031.0,102000000000.0,17.585,4.501,1.613,4.885,3.365,2.191,9.469,93.167
Cuba,1980,9804798.0,39614688000.0,31.374,3.2,0.253,0.033,14.477,6.483,29.678,133.198
Cuba,1981,9849325.0,42900520000.0,32.723,3.322,0.253,0.026,14.392,6.803,30.803,135.451
Cuba,1982,9912681.0,43936704000.0,34.527,3.483,0.344,0.018,14.65,6.107,32.587,146.657
Cuba,1983,9991027.0,46518335000.0,30.821,3.085,0.238,0.015,14.699,5.802,28.957,134.951
Cuba,1984,10073306.0,50424133000.0,32.581,3.234,0.267,0.007,14.981,6.572,30.635,139.823
Cuba,1985,10157229.0,51630080000.0,32.556,3.205,0.275,0.011,15.096,6.508,30.678,142.2
Cuba,1986,10244250.0,51678725000.0,33.547,3.275,0.264,0.011,15.096,6.639,31.62,145.928
Cuba,1987,10335337.0,50233473000.0,33.933,3.283,0.282,0.044,14.987,6.396,31.837,143.765
Cuba,1988,10432590.0,51847708000.0,35.616,3.414,0.304,0.04,14.982,6.389,33.485,145.787
Cuba,1989,10533249.0,52350599000.0,35.719,3.391,0.443,0.062,15.383,6.767,33.639,148.646
Cuba,1990,10631796.0,49943661000.0,29.638,2.788,0.55,0.07,15.171,6.25,27.513,145.492
Cuba,1991,10717640.0,42598295390.0,26.961,2.516,0.161,0.07,14.915,5.847,25.875,135.367
Cuba,1992,10785807.0,36651621015.0,20.754,1.924,0.333,0.04,14.989,5.565,19.841,120.479
Cuba,1993,10841040.0,28833506799.0,19.79,1.825,0.187,0.044,13.939,4.831,19.042,117.74
Cuba,1994,10886022.0,29226990747.0,21.426,1.968,0.282,0.037,14.638,4.663,20.537,119.089
Cuba,1995,10925362.0,31242330737.0,22.868,2.093,0.256,0.033,14.321,4.576,21.852,121.365
Cuba,1996,10962009.0,35625751288.0,23.304,2.126,0.066,0.037,15.171,4.623,22.482,125.114
Cuba,1997,10997933.0,37729137308.0,24.824,2.257,0.088,0.07,15.05,4.75,23.724,137.644
Cuba,1998,11034716.0,37789591716.0,24.309,2.203,0.103,0.231,14.612,4.591,23.12,130.993
Cuba,1999,11072230.0,40250898358.0,24.489,2.212,0.117,0.883,14.282,4.411,22.596,113.298
Cuba,2000,11109112.0,44692111238.0,25.299,2.277,0.081,1.103,14.312,4.328,23.307,109.592
Cuba,2001,11144134.0,47301967982.0,24.681,2.215,0.099,1.143,14.091,4.428,22.64,100.938
Cuba,2002,11177422.0,48976944311.0,25.179,2.253,0.088,1.121,14.118,4.077,22.988,102.09
Cuba,2003,11209379.0,50659542457.0,25.554,2.28,0.081,1.264,14.209,3.847,23.285,103.586
Cuba,2004,11238756.0,51357046933.0,24.54,2.183,0.092,1.352,13.771,3.974,22.157,104.966
Cuba,2005,11262553.0,53114045326.0,25.706,2.282,0.051,1.425,13.065,3.727,23.164,103.321
Cuba,2006,11278550.0,61018245782.0,26.781,2.375,0.07,2.081,13.389,4.096,23.493,100.656
Cuba,2007,11287274.0,63463487934.0,25.724,2.279,0.073,2.338,13.465,4.088,22.149,101.61
Cuba,2008,11291764.0,67603097135.0,27.738,2.456,0.092,2.228,13.77,4.074,24.34,116.225
Cuba,2009,11294719.0,70355905283.0,28.261,2.502,0.088,2.217,14.42,3.67,24.934,117.09
Cuba,2010,11297414.0,74083580619.0,33.042,2.925,0.077,2.059,13.834,3.823,29.979,133.169
Cuba,2011,11301578.0,78036992000.0,29.076,2.573,0.018,1.957,14.095,3.873,26.161,119.583
Cuba,2012,11303172.0,80388156000.0,29.476,2.608,0.015,1.986,14.077,3.865,26.425,130.129
Cuba,2013,11298163.0,83013750000.0,27.894,2.469,0.033,2.045,14.159,3.963,24.794,124.857
Cuba,2014,11285780.0,85723464000.0,27.366,2.425,0.004,2.305,14.093,4.053,24.179,127.183
Cuba,2015,11275069.0,88467246000.0,29.091,2.58,0.018,2.389,13.545,3.975,25.86,127.577
Cuba,2016,11265615.0,88635596816.0,27.772,2.465,0.007,2.275,13.725,3.889,24.736,99.426
Cuba,2017,11247824.0,90020495157.0,24.559,2.183,0.011,2.019,13.289,3.887,21.878,105.784
Cuba,2018,11227116.0,91854653880.0,23.019,2.05,0.015,1.861,13.376,3.837,20.401,105.492
Cuba,2019,11202847.0,91703236400.0,22.487,2.007,0.0,1.825,13.241,3.815,19.998,94.151
Cuba,2020,11176349.0,81663255167.0,21.281,1.904,0.004,1.718,12.772,3.524,19.075,84.143
Cuba,2021,11122169.0,82687389665.0,22.549,2.027,0.011,1.656,12.502,3.4,20.441,76.17
Cuba,2022,11059822.0,84154971449.0,23.259,2.103,0.004,1.619,12.194,3.227,21.244,85.878
Cyprus,1990,788355.0,10601790424.0,4.648,5.896,0.232,0.002,0.4,0.309,3.697,19.275
Cyprus,1991,798950.0,10802933313.0,5.136,6.429,0.232,0.001,0.405,0.312,4.227,19.512
Cyprus,1992,810344.0,11948250048.0,5.509,6.798,0.062,0.002,0.412,0.355,4.718,22.797
Cyprus,1993,826042.0,12173586499.0,5.753,6.964,0.074,0.002,0.422,0.357,4.882,23.69
Cyprus,1994,844669.0,13051263000.0,5.995,7.097,0.065,0.002,0.44,0.356,5.101,23.732
Cyprus,1995,862698.0,14530339515.0,5.866,6.799,0.048,0.002,0.448,0.356,5.022,25.231
Cyprus,1996,880295.0,14861081660.0,6.216,7.061,0.043,0.001,0.457,0.37,5.319,25.605
Cyprus,1997,897574.0,15384666855.0,6.302,7.022,0.045,0.001,0.457,0.35,5.437,25.852
Cyprus,1998,914552.0,16341391926.0,6.597,7.213,0.062,0.001,0.462,0.36,5.757,27.447
Cyprus,1999,931235.0,17289794170.0,6.863,7.37,0.072,0.001,0.464,0.363,6.009,28.881
Cyprus,2000,947667.0,18447964503.0,7.107,7.499,0.117,0.002,0.47,0.349,6.185,30.261
Cyprus,2001,964129.0,19289559263.0,6.98,7.239,0.127,0.0,0.488,0.366,6.066,30.61
Cyprus,2002,981443.0,20131146271.0,7.172,7.308,0.127,0.0,0.506,0.384,6.226,30.186
Cyprus,2003,999600.0,20821863547.0,7.561,7.564,0.127,0.001,0.496,0.388,6.612,32.088
Cyprus,2004,1017875.0,21975893073.0,7.787,7.65,0.137,0.001,0.487,0.372,6.764,31.228
Cyprus,2005,1036156.0,23006188640.0,7.952,7.674,0.152,0.001,0.473,0.357,6.938,34.993
Cyprus,2006,1054424.0,24267407225.0,8.183,7.761,0.151,0.001,0.481,0.357,7.129,34.412
Cyprus,2007,1072727.0,25673703212.0,8.475,7.9,0.119,0.001,0.489,0.359,7.457,34.987
Cyprus,2008,1091029.0,26913613219.0,8.692,7.966,0.111,0.001,0.494,0.348,7.679,35.855
Cyprus,2009,1109377.0,26682210733.0,8.438,7.606,0.059,0.001,0.491,0.36,7.651,35.004
Cyprus,2010,1127826.0,27285556934.0,8.072,7.157,0.071,0.001,0.924,0.374,7.41,34.056
Cyprus,2011,1146493.0,27627899267.0,7.792,6.797,0.031,0.001,0.913,0.365,7.189,33.725
Cyprus,2012,1165403.0,26675451028.0,7.262,6.231,0.001,0.001,0.843,0.361,6.732,31.605
Cyprus,2013,1183899.0,24918237857.0,6.578,5.556,0.001,0.001,0.806,0.331,5.811,28.278
Cyprus,2014,1201806.0,24475580582.0,6.93,5.766,0.009,0.0,0.801,0.322,5.934,28.294
Cyprus,2015,1219504.0,25312505108.0,6.952,5.701,0.015,0.0,0.823,0.341,6.049,29.184
Cyprus,2016,1237114.0,26976335005.0,7.35,5.941,0.002,0.0,0.853,0.343,6.451,31.737
Cyprus,2017,1254274.0,28523085691.0,7.469,5.955,0.012,0.0,0.871,0.354,6.518,32.596
Cyprus,2018,1270743.0,30134014224.0,7.324,5.764,0.054,0.0,1.234,0.357,6.402,32.462
Cyprus,2019,1286669.0,31800247242.0,7.324,5.693,0.068,0.0,1.741,0.366,6.442,32.493
Cyprus,2020,1302250.0,30409793367.0,6.903,5.301,0.056,0.0,1.695,0.376,5.945,28.281
Cyprus,2021,1317311.0,32428676744.0,6.951,5.276,0.159,0.0,1.871,0.373,5.894,29.842
Cyprus,2022,1331376.0,34255009922.0,7.071,5.311,0.123,0.0,2.052,0.36,6.047,31.674
Czechia,1970,9801253.0,85688633425.0,154.465,15.76,128.616,1.997,21.55,8.511,21.374,526.872
Czechia,1971,9822783.0,90161721788.0,162.014,16.494,132.324,2.313,21.994,8.735,24.748,553.701
Czechia,1972,9858071.0,94933134863.0,163.482,16.584,131.021,2.542,21.858,9.056,27.293,556.845
Czechia,1973,9906214.0,99378514863.0,164.134,16.569,127.837,2.764,21.583,9.307,30.829,560.165
Czechia,1974,9965950.0,104000000000.0,166.025,16.659,127.443,3.397,21.537,9.668,32.33,566.171
Czechia,1975,10030787.0,110000000000.0,173.691,17.316,131.205,3.787,21.94,9.786,35.776,589.3
Czechia,1976,10092941.0,114000000000.0,180.427,17.877,134.858,4.294,22.198,10.102,38.317,605.729
Czechia,1977,10149369.0,118000000000.0,185.803,18.307,136.732,5.431,22.798,10.416,40.659,625.648
Czechia,1978,10200753.0,123000000000.0,187.483,18.379,140.019,6.095,22.422,10.763,38.299,634.403
Czechia,1979,10246154.0,125000000000.0,182.571,17.819,134.551,6.68,23.148,10.775,38.298,641.109
Czechia,1980,10275404.0,127000000000.0,184.691,17.974,136.648,8.486,22.346,10.923,36.472,620.836
Czechia,1981,10289518.0,127000000000.0,182.673,17.753,136.671,7.378,22.543,10.587,35.571,616.225
Czechia,1982,10299006.0,125000000000.0,180.877,17.563,136.714,7.882,22.732,10.527,33.372,609.005
Czechia,1983,10302947.0,127000000000.0,181.107,17.578,138.082,7.845,22.914,10.565,32.276,609.977
Czechia,1984,10303816.0,130000000000.0,187.201,18.168,141.097,8.756,23.199,10.805,34.482,630.302
Czechia,1985,10305141.0,133000000000.0,184.633,17.917,138.694,8.788,23.009,10.514,34.406,631.51
Czechia,1986,10304374.0,136000000000.0,185.887,18.04,140.955,9.826,22.939,10.119,32.4,638.553
Czechia,1987,10303422.0,139000000000.0,183.677,17.827,138.703,9.932,23.14,9.748,32.369,653.255
Czechia,1988,10305448.0,142000000000.0,180.664,17.531,137.654,9.966,22.909,9.926,30.271,656.114
Czechia,1989,10305609.0,145000000000.0,172.367,16.726,131.249,11.155,22.173,9.945,27.256,636.0
Czechia,1990,10301989.0,146000000000.0,164.252,15.944,123.419,12.564,20.061,9.52,22.471,546.744
Czechia,1991,10304420.0,130000000000.0,148.886,14.449,112.711,12.294,19.043,7.646,19.764,497.639
Czechia,1992,10312449.0,131000000000.0,145.708,14.129,105.791,14.721,17.526,7.53,21.152,482.979
Czechia,1993,10320404.0,133000000000.0,140.126,13.578,100.747,15.317,16.866,7.058,20.343,478.929
Czechia,1994,10322332.0,139000000000.0,132.67,12.853,94.922,14.225,15.492,7.628,19.745,466.515
Czechia,1995,10312041.0,150000000000.0,131.624,12.764,94.834,15.63,15.039,7.812,17.604,486.214
Czechia,1996,10296140.0,158000000000.0,135.019,13.114,95.219,18.041,15.351,8.387,17.985,502.922
Czechia,1997,10280049.0,159000000000.0,130.942,12.737,90.923,18.435,15.109,8.209,17.635,482.32
Czechia,1998,10265430.0,160000000000.0,125.717,12.247,83.666,18.424,14.407,8.346,19.533,468.271
Czechia,1999,10251385.0,165000000000.0,116.669,11.381,75.616,18.475,13.964,8.802,18.559,448.987
Czechia,2000,10236809.0,174000000000.0,127.233,12.429,86.836,18.134,14.12,9.931,18.139,474.504
Czechia,2001,10231942.0,182000000000.0,127.165,12.428,84.798,19.3,14.164,9.737,19.236,485.272
Czechia,2002,10239474.0,187000000000.0,123.988,12.109,82.673,18.539,14.02,8.241,19.177,486.757
Czechia,2003,10248907.0,196000000000.0,127.592,12.449,83.968,18.974,14.109,7.974,20.924,514.55
Czechia,2004,10261453.0,209000000000.0,128.314,12.504,83.408,19.12,14.05,7.813,21.916,527.825
Czechia,2005,10280155.0,225000000000.0,125.713,12.229,80.604,18.759,13.778,7.579,22.518,519.632
Czechia,2006,10304592.0,244000000000.0,126.533,12.279,81.885,18.415,13.785,7.333,22.236,529.455
Czechia,2007,10337539.0,261000000000.0,128.364,12.417,83.628,17.459,13.711,7.383,22.976,523.705
Czechia,2008,10378298.0,272000000000.0,122.928,11.845,78.66,17.298,13.74,6.981,22.808,513.619
Czechia,2009,10420985.0,262000000000.0,114.972,11.033,73.287,16.315,13.49,6.767,21.89,492.811
Czechia,2010,10464035.0,271000000000.0,117.464,11.226,74.554,18.398,13.68,6.698,21.02,513.649
Czechia,2011,10495508.0,279000000000.0,115.178,10.974,73.749,16.825,13.646,6.856,20.802,501.976
Czechia,2012,10507339.0,277000000000.0,111.276,10.59,70.768,16.624,13.69,7.145,20.305,499.438
Czechia,2013,10511164.0,277000000000.0,106.71,10.152,66.87,16.826,13.067,7.108,19.66,490.221
Czechia,2014,10517223.0,283000000000.0,104.233,9.911,64.905,15.113,12.76,7.288,20.702,479.937
Czechia,2015,10524418.0,298000000000.0,104.99,9.976,64.322,15.909,12.702,7.69,21.211,470.716
Czechia,2016,10531946.0,306000000000.0,106.636,10.125,64.728,17.008,12.629,7.658,21.24,464.374
Czechia,2017,10541343.0,322000000000.0,107.736,10.22,64.307,17.713,12.678,7.333,22.011,490.582
Czechia,2018,10548934.0,332000000000.0,106.322,10.079,63.573,16.641,12.542,7.153,22.221,489.024
Czechia,2019,10554872.0,342000000000.0,100.997,9.569,57.468,17.361,12.616,6.897,22.341,477.905
Czechia,2020,10550129.0,323000000000.0,91.661,8.688,49.727,17.431,12.274,6.313,20.963,442.568
Czechia,2021,10530683.0,335000000000.0,96.629,9.176,51.406,19.045,12.581,6.74,22.437,466.406
Czechia,2022,10673216.0,343000000000.0,95.04,8.905,52.909,15.805,12.718,6.937,22.765,448.738
Democratic Republic of Congo,1980,26711098.0,27648955310.0,3.485,0.13,0.843,0.0,19.91,10.301,2.437,17.672
Democratic Republic of Congo,1981,27500518.0,28317622265.0,3.755,0.137,0.861,0.0,18.062,8.444,2.667,18.178
Democratic Republic of Congo,1982,28338193.0,28196936250.0,3.047,0.108,0.824,0.0,20.417,12.978,1.975,18.659
Democratic Republic of Congo,1983,29250969.0,28585207599.0,3.998,0.137,0.806,0.0,20.762,13.157,2.961,18.938
Democratic Republic of Congo,1984,30245088.0,30141793796.0,3.932,0.13,0.824,0.0,18.661,11.154,2.869,18.467
Democratic Republic of Congo,1985,31264819.0,30309891292.0,3.612,0.116,0.822,0.0,19.34,9.659,2.597,18.236
Democratic Republic of Congo,1986,32265200.0,31729260722.0,3.346,0.104,0.839,0.0,19.052,10.117,2.316,19.382
Democratic Republic of Congo,1987,33298910.0,32572619437.0,3.816,0.115,0.85,0.0,23.704,14.512,2.755,18.021
Democratic Republic of Congo,1988,34382756.0,32745571687.0,3.978,0.116,0.931,0.0,18.965,10.764,2.84,20.925
Democratic Republic of Congo,1989,35486863.0,32549358351.0,4.352,0.123,0.843,0.0,20.434,10.627,3.32,20.577
Democratic Republic of Congo,1990,36684065.0,31745582566.0,4.249,0.116,0.89,0.0,26.008,15.686,3.169,19.778
Democratic Republic of Congo,1991,37925828.0,29817690890.0,3.133,0.083,0.0,0.0,25.842,15.235,3.03,18.227
Democratic Republic of Congo,1992,39228908.0,27407295375.0,2.808,0.072,0.0,0.0,25.756,15.902,2.737,19.756
Democratic Republic of Congo,1993,40656338.0,24338479562.0,2.662,0.065,0.0,0.0,25.639,17.146,2.601,19.649
Democratic Republic of Congo,1994,42626873.0,23485765006.0,2.751,0.065,0.0,0.0,25.976,15.137,1.63,16.282
Democratic Republic of Congo,1995,44433718.0,24780657990.0,3.096,0.07,0.0,0.0,26.815,15.071,2.008,17.082
Democratic Republic of Congo,1996,45296125.0,24914388506.0,3.473,0.077,0.0,0.0,24.254,13.201,2.213,17.846
Democratic Republic of Congo,1997,46029907.0,23716345473.0,3.089,0.067,0.0,0.0,23.949,12.256,1.825,17.158
Democratic Republic of Congo,1998,47297595.0,23460462170.0,2.733,0.058,0.0,0.0,24.252,13.392,1.601,16.254
Democratic Republic of Congo,1999,48912972.0,23134197386.0,2.199,0.045,0.0,0.0,23.156,12.525,1.253,17.247
Democratic Republic of Congo,2000,50507445.0,21854113779.0,1.705,0.034,0.0,0.0,24.026,14.414,0.824,9.467
Democratic Republic of Congo,2001,52132646.0,21977293171.0,1.647,0.032,0.0,0.0,24.63,12.651,0.689,8.981
Democratic Republic of Congo,2002,53750529.0,23244764997.0,1.734,0.032,0.005,0.0,27.354,14.202,0.744,9.574
Democratic Republic of Congo,2003,55343873.0,25228484809.0,2.096,0.038,0.002,0.0,28.864,15.587,0.905,10.44
Democratic Republic of Congo,2004,56997740.0,27653538438.0,2.028,0.036,0.006,0.0,30.157,16.677,0.989,11.869
Democratic Republic of Congo,2005,58775726.0,30164653557.0,2.287,0.039,0.023,0.0,30.063,16.436,1.238,13.464
Democratic Republic of Congo,2006,60615909.0,32708306949.0,2.352,0.039,0.02,0.022,30.732,16.836,1.326,14.916
Democratic Republic of Congo,2007,62477753.0,35814302298.0,2.623,0.042,0.03,0.044,29.934,14.895,1.447,15.312
Democratic Republic of Congo,2008,64390658.0,39245769597.0,2.685,0.042,0.034,0.044,30.899,15.757,1.608,14.402
Democratic Republic of Congo,2009,66412038.0,41718890407.0,2.446,0.037,0.024,0.044,30.869,15.711,1.473,13.409
Democratic Republic of Congo,2010,68563038.0,46223524668.0,2.735,0.04,0.037,0.044,32.206,16.326,1.729,16.327
Democratic Republic of Congo,2011,70849311.0,51169100367.0,3.041,0.043,0.029,0.044,31.903,15.584,2.22,18.956
Democratic Republic of Congo,2012,73254623.0,55604951736.0,2.797,0.038,0.033,0.0,38.701,15.138,2.198,19.696
Democratic Republic of Congo,2013,75789397.0,60956372609.0,3.921,0.052,0.013,0.0,40.912,16.115,3.364,25.327
Democratic Republic of Congo,2014,78403248.0,65407411596.0,5.066,0.065,0.017,0.004,42.105,15.839,4.499,32.198
Democratic Republic of Congo,2015,81035532.0,69567321729.0,3.274,0.04,0.034,0.004,43.665,16.475,2.686,23.153
Democratic Republic of Congo,2016,83956416.0,69841412960.0,2.659,0.032,0.039,0.0,44.622,16.615,2.129,19.88
